"COD","INDICADOR_REND_P_FUND","SAEB_MEDIA_FUND","IDEB_2021_FUND","INDICADOR_REND_P_ENS_MEDIO","SAEB_MEDIA_ENS_MEDIO","IDEB_2021_ENS_MEDIO"
5001003,"0.972221","5.800214","5.6","0.84214","-","-"
5001102,"0.929454","5.127467","4.8","0.812082","4.26337","3.5"
5001243,"0.992352","6.005101","6","0.905394","-","-"
5001508,"0.92727","5.728153","5.3","0.862433","-","-"
5001904,"0.935197","5.612576","5.2","0.971607","4.378737","4.3"
5002001,"0.863994","5.767448","5","0.830745","-","-"
5002100,"0.998396","4.958255","5","0.983693","-","-"
5002159,"0.900478","5.503876","5","0.848564","-","-"
5002209,"0.930653","5.655663","5.3","0.753419","-","-"
5002308,"0.986556","5.412063","5.3","0.933793","-","-"
5002407,"0.928407","5.879121","5.5","0.753684","-","-"
5002605,"0.8388","5.060257","4.2","0.81731","-","-"
5002704,"0.967799","5.537583","5.4","0.862126","4.636328","4"
5002803,"0.995368","5.689415","5.7","0.894867","-","-"
5002902,"0.954394","5.096245","4.9","0.78866","4.357095","3.4"
5002951,"0.975084","5.568119","5.4","0.734303","4.379806","3.2"
5003108,"0.890295","5.319965","4.7","0.8964","4.776883","4.3"
5003157,"0.865598","-","-","0.839716","4.133222","3.5"
5003207,"0.969733","4.799295","4.7","0.837536","4.117336","3.4"
5003256,"0.959998","5.992474","5.8","0.877724","-","-"
5003306,"0.92829","5.56052","5.2","0.895594","4.327587","3.9"
5003454,"0.891917","5.315448","4.7","0.818083","4.666254","3.8"
5003488,"0.953863","5.035651","4.8","0.76098","3.790822","2.9"
5003504,"0.911548","5.253548","4.8","0.772436","-","-"
5003702,"0.882984","5.619617","5","0.842757","-","-"
5003751,"0.964575","5.245489","5.1","0.820755","-","-"
5003801,"0.895605","6.085727","5.5","0.893234","4.441733","4"
5003900,"0.951431","-","-","0.816118","-","-"
5004007,"0.944787","6.022135","5.7","0.837935","-","-"
5004106,"0.971469","5.115884","5","0.95635","4.662709","4.5"
5004304,"0.868547","5.499925","4.8","0.875121","-","-"
5004403,"0.865314","6.306124","5.5","0.864539","-","-"
5004502,"0.932252","5.421063","5.1","0.924259","4.17325","3.9"
5004601,"0.9267","5.168357","4.8","0.776461","4.204382","3.3"
5004700,"0.834091","-","-","0.895242","4.661689","4.2"
5004809,"0.844266","5.153825","4.4","0.750849","3.961052","3"
5004908,"0.99127","-","-","0.981628","4.267197","4.2"
5005004,"0.898095","5.316058","4.8","0.920559","-","-"
5005103,"0.976039","5.375922","5.2","0.857445","3.956033","3.4"
5005152,"0.860988","-","-","0.782056","-","-"
5005202,"0.982367","4.971296","4.9","0.770561","4.077474","3.1"
5005251,"0.820953","5.292693","4.3","0.792682","-","-"
5005400,"0.890672","5.484188","4.9","0.814685","4.553777","3.7"
5005608,"0.909374","-","-","0.721168","3.923561","2.8"
5005681,"0.970955","5.39915","5.2","0.849186","-","-"
5005707,"0.894635","5.954681","5.3","0.871168","-","-"
5005806,"0.997195","5.07262","5.1","0.88541","4.298278","3.8"
5006002,"0.974719","5.813588","5.7","0.766174","4.12464","3.2"
5006200,"0.913681","5.997182","5.5","0.881008","4.48121","3.9"
5006259,"0.893656","5.264071","4.7","-","-","-"
5006275,"0.902427","5.65291","5.1","0.980249","-","-"
5006309,"0.951842","5.418248","5.2","0.8495","-","-"
5006358,"0.979483","5.451143","5.3","0.900259","-","-"
5006408,"0.855359","5.427266","4.6","0.959933","3.904467","3.7"
5006606,"0.945496","5.524965","5.2","0.707444","-","-"
5006903,"0.8427","5.182362","4.4","0.708906","4.45408","3.2"
5007109,"0.932231","5.48884","5.1","0.846298","-","-"
5007208,"0.887286","5.810733","5.2","0.757428","4.728548","3.6"
5007307,"0.958042","4.874221","4.7","0.80116","-","-"
5007406,"0.954014","5.486837","5.2","0.816224","-","-"
5007505,"0.997984","4.934629","4.9","0.853551","-","-"
5007554,"1","-","-","0.957564","-","-"
5007695,"0.887925","6.288396","5.6","0.803716","5.072948","4.1"
5007703,"0.907088","5.108577","4.6","0.910117","-","-"
5007802,"0.987832","5.591466","5.5","0.840425","-","-"
5007901,"0.934601","5.246037","4.9","0.812815","-","-"
5007935,"0.991368","5.63194","5.6","0.868838","-","-"
5007950,"-","-","-","-","-","-"
5007976,"0.977331","4.872219","4.8","0.993585","-","-"
5008008,"0.976339","5.267004","5.1","0.881764","-","-"
5008305,"0.995194","5.862969","5.8","0.870399","4.627839","4"
5008404,"0.913581","-","-","0.985244","-","-"
5100102,"1","4.719872","4.7","0.613518","-","-"
5100201,"1","5.762571","5.8","0.95069","-","-"
5100250,"0.999199","5.637574","5.6","0.836946","-","-"
5100300,"0.997994","5.833402","5.8","0.897319","4.043643","3.6"
5100359,"0.993852","4.738124","4.7","0.669008","-","-"
5100409,"1","5.905557","5.9","0.791918","-","-"
5100508,"0.994759","4.555615","4.5","0.621043","-","-"
5100607,"0.952956","5.860706","5.6","0.994316","-","-"
5100805,"0.995972","5.647713","5.6","0.812439","-","-"
5101001,"0.992309","5.002724","5","0.978726","-","-"
5101209,"0.938065","5.881786","5.5","-","-","-"
5101258,"1","5.503488","5.5","0.94383","-","-"
5101308,"0.995567","5.975821","5.9","0.689524","4.702982","3.2"
5101407,"0.973153","5.56698","5.4","0.457284","-","-"
5101605,"0.99778","5.063702","5.1","0.926482","3.505296","3.2"
5101704,"0.996797","5.037189","5","0.821602","-","-"
5101803,"0.992193","5.72454","5.7","0.789884","-","-"
5101852,"0.995314","-","-","0.611849","-","-"
5101902,"0.995164","5.433573","5.4","0.623922","-","-"
5102504,"0.9996","5.12331","5.1","0.887227","-","-"
5102603,"0.974581","4.960404","4.8","0.610873","-","-"
5102637,"0.996593","5.501371","5.5","0.820599","-","-"
5102678,"1","6.095072","6.1","0.813688","-","-"
5102686,"0.997591","5.726536","5.7","0.841543","-","-"
5102694,"1","4.911906","4.9","0.595418","3.755687","2.2"
5102702,"0.986981","5.400994","5.3","0.691742","-","-"
5102793,"1","5.730809","5.7","0.895329","4.327486","3.9"
5102850,"1","4.901494","4.9","0.650534","-","-"
5103007,"0.99257","5.190647","5.2","0.680975","-","-"
5103056,"0.99839","5.896302","5.9","0.693283","-","-"
5103106,"1","5.570593","5.6","0.579732","-","-"
5103205,"0.978114","5.779104","5.7","0.806771","4.716927","3.8"
5103254,"0.999599","5.437577","5.4","0.595945","-","-"
5103304,"0.993592","5.717365","5.7","0.538445","-","-"
5103353,"0.988324","4.999979","4.9","0.754982","-","-"
5103361,"0.96856","5.249296","5.1","0.829212","-","-"
5103379,"1","5.726329","5.7","0.773349","-","-"
5103403,"0.995197","5.537332","5.5","0.858702","-","-"
5103437,"1","5.281647","5.3","0.943187","-","-"
5103452,"0.992358","5.167632","5.1","0.722664","-","-"
5103502,"1","5.466863","5.5","0.898804","4.685192","4.2"
5103601,"0.993572","5.947037","5.9","0.995289","-","-"
5103700,"0.968684","5.606334","5.4","0.989657","-","-"
5103809,"1","5.777429","5.8","0.927118","4.061926","3.8"
5103858,"0.970549","-","-","0.879625","-","-"
5103908,"0.990016","5.328675","5.3","0.969173","-","-"
5103957,"1","5.774563","5.8","0.73933","-","-"
5104104,"0.999599","6.030981","6","0.706831","-","-"
5104203,"0.996964","5.233695","5.2","0.657621","-","-"
5104500,"1","-","-","-","-","-"
5104526,"1","5.994851","6","0.86854","-","-"
5104542,"1","6.278433","6.3","0.737361","4.819796","3.6"
5104559,"1","5.580731","5.6","0.675307","-","-"
5104609,"1","5.122154","5.1","0.79827","-","-"
5104807,"0.999399","5.574806","5.6","0.85382","4.08837","3.5"
5104906,"1","4.529822","4.5","0.836032","3.57654","3"
5105002,"0.996141","6.0603","6","0.865264","4.101881","3.5"
5105101,"0.998799","5.619006","5.6","0.536805","-","-"
5105150,"0.988321","5.470144","5.4","0.642988","-","-"
5105176,"0.989126","5.981826","5.9","0.841212","-","-"
5105200,"1","6.001158","6","0.840081","4.132948","3.5"
5105234,"0.983094","5.151834","5.1","0.818515","-","-"
5105259,"0.998399","6.055881","6","0.973158","-","-"
5105309,"0.995314","4.949078","4.9","0.897962","-","-"
5105507,"0.975782","4.698444","4.6","0.394773","-","-"
5105580,"0.995382","5.203861","5.2","0.712365","-","-"
5105606,"0.999197","5.517249","5.5","0.775301","-","-"
5105622,"0.993588","5.446453","5.4","0.749456","4.231244","3.2"
5105903,"1","5.355239","5.4","0.745502","-","-"
5106000,"1","5.554155","5.6","0.65036","-","-"
5106109,"1","4.297457","4.3","0.92502","-","-"
5106158,"0.993279","5.591781","5.6","0.813655","4.471309","3.6"
5106174,"0.98511","-","-","0.943888","-","-"
5106182,"0.991899","5.114241","5.1","0.707816","-","-"
5106190,"0.996964","5.290128","5.3","0.662916","-","-"
5106208,"1","5.143114","5.1","0.518781","-","-"
5106216,"0.991918","5.561522","5.5","0.839521","-","-"
5106224,"0.998999","5.918695","5.9","0.96181","-","-"
5106232,"1","5.891181","5.9","0.830532","4.373527","3.6"
5106240,"0.989486","5.155035","5.1","0.712773","-","-"
5106257,"0.997577","5.828683","5.8","0.847917","-","-"
5106265,"1","5.78934","5.8","0.746098","-","-"
5106273,"1","-","-","0.627311","-","-"
5106281,"1","5.402677","5.4","0.658927","-","-"
5106299,"0.998794","5.271323","5.3","0.847064","4.399552","3.7"
5106307,"0.998198","5.500403","5.5","0.806029","4.649375","3.7"
5106315,"1","4.413437","4.4","0.877171","-","-"
5106372,"0.999197","5.443449","5.4","0.726627","-","-"
5106422,"0.999197","5.062333","5.1","0.673974","-","-"
5106455,"0.995314","5.444572","5.4","0.691759","-","-"
5106505,"0.998799","4.651178","4.6","0.978991","-","-"
5106653,"0.996759","5.117627","5.1","0.619362","-","-"
5106703,"1","-","-","0.937123","-","-"
5106752,"0.998194","5.56067","5.6","0.737015","-","-"
5106778,"0.997577","4.553242","4.5","0.54604","-","-"
5106802,"1","5.907686","5.9","0.844066","-","-"
5106828,"0.978713","5.520487","5.4","0.712123","-","-"
5106851,"1","-","-","0.720086","-","-"
5107008,"0.997984","5.262511","5.3","0.760371","-","-"
5107040,"0.978466","5.529064","5.4","0.89308","-","-"
5107065,"0.999399","5.608066","5.6","0.740396","4.419452","3.3"
5107107,"0.99127","5.50803","5.5","0.796583","-","-"
5107156,"1","-","-","-","-","-"
5107180,"0.99839","5.399146","5.4","0.531592","-","-"
5107198,"1","-","-","0.733036","-","-"
5107206,"0.991551","5.049219","5","0.748088","-","-"
5107248,"1","5.992482","6","0.610565","-","-"
5107263,"1","5.271691","5.3","0.896015","-","-"
5107297,"0.993852","5.424935","5.4","0.958484","-","-"
5107305,"-","-","-","0.704443","-","-"
5107354,"0.98109","5.102817","5","0.597724","3.84234","2.3"
5107404,"1","4.962712","5","0.575765","-","-"
5107578,"1","4.413989","4.4","0.545708","-","-"
5107602,"0.997596","5.876098","5.9","0.858025","-","-"
5107701,"0.983338","4.967124","4.9","0.681866","3.747986","2.6"
5107743,"0.925314","5.174954","4.8","0.639572","-","-"
5107750,"1","5.179099","5.2","0.783474","-","-"
5107768,"1","6.092164","6.1","0.799354","-","-"
5107776,"0.995935","4.485805","4.5","0.782911","-","-"
5107792,"0.975228","5.340042","5.2","0.421075","-","-"
5107800,"0.975729","4.714291","4.6","0.671888","-","-"
5107859,"0.988541","4.712895","4.7","0.672174","-","-"
5107875,"0.996178","5.77669","5.8","0.999332","-","-"
5107883,"0.845162","4.14017","3.5","0.776529","-","-"
5107909,"0.978283","5.700378","5.6","0.818885","-","-"
5107925,"0.9998","5.797037","5.8","0.787046","-","-"
5107941,"0.997591","6.257768","6.2","0.63312","-","-"
5107958,"0.997999","5.647547","5.6","0.771672","-","-"
5108006,"1","5.751797","5.8","0.760557","-","-"
5108055,"0.994977","5.633913","5.6","0.819803","4.313442","3.5"
5108105,"1","5.120634","5.1","0.885571","-","-"
5108204,"1","5.771956","5.8","0.900453","4.334433","3.9"
5108303,"1","6.04346","6","0.808197","4.404816","3.6"
5108352,"-","-","-","0.782644","-","-"
5108402,"0.996996","5.46216","5.4","0.908301","-","-"
5108501,"0.994172","5.003149","5","0.771826","-","-"
5108600,"0.953664","5.417347","5.2","0.647944","4.500987","2.9"
5108808,"1","5.522724","5.5","0.994949","-","-"
5108857,"1","5.926751","5.9","0.734499","-","-"
5108907,"1","6.047468","6","0.730886","-","-"
5108956,"0.991888","6.434292","6.4","0.758374","-","-"
5200050,"0.994349","5.693879","5.7","0.914981","-","-"
5200100,"0.971438","5.712967","5.5","0.997992","4.19945","4.2"
5200134,"0.981755","6.039387","5.9","1","4.505545","4.5"
5200159,"0.922943","5.484459","5.1","1","3.925177","3.9"
5200175,"0.90541","4.991258","4.5","1","4.711884","4.7"
5200209,"1","5.921091","5.9","1","-","-"
5200258,"0.957471","5.424312","5.2","0.924826","4.325976","4"
5200308,"0.994372","5.753399","5.7","0.967954","4.569133","4.4"
5200506,"0.989583","-","-","0.970713","5.695871","5.5"
5200555,"0.990306","6.28872","6.2","1","4.037034","4"
5200605,"0.945207","5.863402","5.5","0.984289","3.699627","3.6"
5200803,"0.998592","5.280318","5.3","0.961907","4.355839","4.2"
5200829,"1","5.02648","5","0.979437","4.586974","4.5"
5200852,"0.997168","6.268501","6.3","1","4.523881","4.5"
5200902,"0.983277","5.658727","5.6","1","4.574204","4.6"
5201108,"0.974983","6.14461","6","0.9608","5.075408","4.9"
5201207,"1","6.262366","6.3","1","4.173462","4.2"
5201306,"1","6.686566","6.7","0.994304","4.885129","4.9"
5201405,"0.971189","5.513965","5.4","0.942987","4.532761","4.3"
5201454,"0.989393","5.602146","5.5","0.978684","4.770421","4.7"
5201504,"1","5.231833","5.2","0.952514","4.487155","4.3"
5201603,"1","6.214754","6.2","1","4.155924","4.2"
5201702,"0.982744","5.543873","5.4","0.956101","4.174492","4"
5201801,"0.984911","5.446012","5.4","0.934345","-","-"
5202155,"0.997984","5.046754","5","0.984479","4.013091","4"
5202353,"1","-","-","0.946104","4.422866","4.2"
5202502,"0.996582","6.742444","6.7","0.82425","-","-"
5202601,"1","-","-","1","3.960045","4"
5202809,"0.994062","6.092512","6.1","1","4.471872","4.5"
5203104,"1","6.00565","6","1","4.157828","4.2"
5203203,"1","6.49662","6.5","1","4.190502","4.2"
5203302,"0.992782","5.189705","5.2","0.987619","4.493988","4.4"
5203401,"1","-","-","0.983802","-","-"
5203500,"0.999399","5.982568","6","0.992657","5.07287","5"
5203559,"1","6.36631","6.4","0.995629","-","-"
5203575,"1","5.273726","5.3","0.994949","3.99014","4"
5203609,"0.984011","5.502824","5.4","0.99118","3.942844","3.9"
5203807,"0.99839","6.761613","6.8","0.836945","4.477209","3.7"
5203906,"1","6.60267","6.6","1","4.407435","4.4"
5203939,"1","7.023933","7","1","5.40373","5.4"
5203962,"1","5.536348","5.5","1","4.098892","4.1"
5204003,"0.997984","5.718128","5.7","0.996306","5.315319","5.3"
5204102,"0.967521","-","-","0.942199","-","-"
5204201,"1","5.684134","5.7","1","5.186003","5.2"
5204250,"1","6.065812","6.1","1","-","-"
5204300,"0.979881","6.395002","6.3","0.985125","4.856316","4.8"
5204409,"0.998794","5.566918","5.6","0.989313","4.877779","4.8"
5204508,"0.9998","5.825412","5.8","0.999333","4.857283","4.9"
5204557,"0.98419","5.69379","5.6","0.962953","4.73713","4.6"
5204607,"1","6.184618","6.2","0.957308","-","-"
5204656,"1","5.315494","5.3","0.992558","4.001785","4"
5204706,"0.957266","6.227952","6","0.990617","4.574373","4.5"
5204805,"0.979249","6.256831","6.1","0.814638","-","-"
5204854,"0.996553","5.799607","5.8","1","4.516644","4.5"
5204904,"0.977929","5.39757","5.3","0.951468","4.919401","4.7"
5204953,"0.99469","5.573757","5.5","0.974325","4.196185","4.1"
5205000,"1","5.829278","5.8","1","3.825315","3.8"
5205059,"0.919674","6.391591","5.9","1","5.060359","5.1"
5205109,"0.960829","6.139298","5.9","0.962182","4.697301","4.5"
5205208,"0.934787","-","-","0.958858","4.605697","4.4"
5205307,"0.97974","4.842241","4.7","0.798416","3.520304","2.8"
5205406,"1","5.82951","5.8","0.851988","5.175966","4.4"
5205455,"1","5.95661","6","1","3.707133","3.7"
5205471,"0.99195","6.560322","6.5","1","4.558708","4.6"
5205497,"0.939983","5.307929","5","0.937477","4.499431","4.2"
5205513,"1","6.3675","6.4","0.98429","4.664657","4.6"
5205521,"1","5.228618","5.2","1","-","-"
5205703,"1","6.023529","6","1","5.210746","5.2"
5205802,"0.987523","5.619249","5.5","0.95825","4.420395","4.2"
5205901,"1","6.518294","6.5","0.963223","4.551399","4.4"
5206206,"0.969976","5.811463","5.6","0.984322","4.634655","4.6"
5206305,"-","-","-","1","4.083321","4.1"
5206404,"0.996377","5.79963","5.8","0.994313","4.408872","4.4"
5206503,"0.991695","5.620832","5.6","0.962687","4.422791","4.3"
5206602,"0.981591","5.352708","5.3","1","-","-"
5206701,"0.946216","-","-","1","4.406546","4.4"
5206800,"0.994062","6.754618","6.7","0.974053","4.989906","4.9"
5206909,"0.898557","5.814542","5.2","1","-","-"
5207105,"1","6.758992","6.8","0.967708","4.607506","4.5"
5207253,"0.99778","5.749354","5.7","0.911356","-","-"
5207352,"0.996553","-","-","1","4.397675","4.4"
5207402,"0.995972","5.934897","5.9","1","4.525084","4.5"
5207501,"1","6.484361","6.5","1","4.17799","4.2"
5207535,"0.99778","4.742094","4.7","0.994949","4.250002","4.2"
5207600,"1","6.342816","6.3","0.993585","5.017239","5"
5207808,"0.997577","6.289185","6.3","1","4.258163","4.3"
5207907,"0.995587","4.467171","4.4","1","4.567465","4.6"
5208004,"0.947401","5.283753","5","0.993995","5.045649","5"
5208103,"0.996964","6.666967","6.6","1","4.468718","4.5"
5208152,"0.925473","5.504697","5.1","1","4.903762","4.9"
5208301,"0.945024","-","-","0.970683","4.302879","4.2"
5208400,"0.965664","6.048092","5.8","0.920251","4.328429","4"
5208509,"0.993333","-","-","1","4.295989","4.3"
5208608,"1","6.75719","6.8","0.990652","4.961254","4.9"
5208707,"0.997","5.928767","5.9","0.934186","4.774021","4.5"
5208806,"0.967424","5.903806","5.7","0.984602","4.612082","4.5"
5208905,"1","6.191933","6.2","0.967117","4.546813","4.4"
5209101,"0.884915","-","-","0.897006","5.165849","4.6"
5209150,"1","5.760495","5.8","1","4.341483","4.3"
5209200,"1","5.732023","5.7","1","4.616923","4.6"
5209291,"1","5.350612","5.4","-","-","-"
5209408,"0.989805","5.087369","5","0.982833","4.414394","4.3"
5209457,"1","6.246127","6.2","0.952745","4.615761","4.4"
5209606,"0.986475","-","-","0.972412","4.561461","4.4"
5209705,"0.994569","5.44752","5.4","0.945565","4.131057","3.9"
5209804,"1","5.863748","5.9","1","4.178246","4.2"
5209903,"0.996347","4.896178","4.9","1","3.961963","4"
5209937,"1","6.201416","6.2","0.980609","4.925856","4.8"
5209952,"1","6.254331","6.3","1","4.470722","4.5"
5210000,"0.997997","6.346092","6.3","0.965059","4.802775","4.6"
5210109,"0.962309","5.60466","5.4","0.951619","5.502381","5.2"
5210158,"1","6.234431","6.2","1","5.218835","5.2"
5210208,"0.994326","6.873752","6.8","0.965303","5.668727","5.5"
5210307,"0.929285","5.997641","5.6","1","4.788526","4.8"
5210406,"1","6.218349","6.2","0.985598","4.655847","4.6"
5210562,"0.976806","6.633153","6.5","0.930063","4.435038","4.1"
5210604,"1","6.881031","6.9","0.995289","4.556386","4.5"
5210802,"0.943105","5.349457","5","0.923417","-","-"
5210901,"0.98412","5.965013","5.9","0.998328","4.644762","4.6"
5211008,"1","5.5215","5.5","1","-","-"
5211206,"0.994174","5.580053","5.5","0.905116","4.93713","4.5"
5211305,"1","6.500742","6.5","0.833693","-","-"
5211404,"1","7.013945","7","0.96686","5.035959","4.9"
5211503,"0.988675","6.727952","6.7","0.977576","4.765222","4.7"
5211602,"1","6.559817","6.6","1","4.700391","4.7"
5211701,"1","6.082641","6.1","1","4.208995","4.2"
5211800,"0.998195","6.381825","6.4","0.994986","4.710636","4.7"
5211909,"0.97454","6.037835","5.9","0.964347","4.694692","4.5"
5212006,"0.989583","-","-","0.968839","3.667259","3.6"
5212055,"1","6.966253","7","1","4.829524","4.8"
5212105,"0.98053","5.613452","5.5","0.848852","4.920041","4.2"
5212204,"0.995182","6.354037","6.3","0.98135","4.636359","4.5"
5212253,"1","6.804624","6.8","0.985244","4.618373","4.6"
5212303,"0.921549","5.390234","5","0.986189","4.576805","4.5"
5212501,"0.946429","5.743962","5.4","0.980608","4.581074","4.5"
5212600,"1","6.276845","6.3","1","4.530197","4.5"
